headline,snippet,source,type,url,word_count,locations,subjects
"b""Mourners Pay Respects to SC's Ernest 'Fritz' Hollings""","b'Family, friends and former colleagues have paid their respects at a visitation for Ernest F. ""Fritz"" Hollings, who helped shepherd South Carolina through desegregation as governor and went on to six terms in the U.S. Senate.'",AP,News,https://www.nytimes.com/aponline/2019/04/14/us/ap-us-hollings-funeral.html,367,[],[]
b'Australia\xe2\x80\x99s Old and New Spending Spree?',b'This week\xe2\x80\x99s newsletter looks at money and priorities in the land of the long boom. Plus: Free tickets to Fringe World in Perth!',The New York Times,briefing,https://www.nytimes.com/2019/01/24/world/australia/spending-james-cook-education.html,1432,"['Australia', 'Canberra (Australia)']","['Politics and Government', 'Monuments and Memorials (Structures)']"
"b'Weekly Health Quiz: Exercise, Sunlight and a Party Drug'",b'Test your knowledge of this week\xe2\x80\x99s health news.',The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/02/14/well/15healthquiz-02152019.html,,[],"['Ecstasy (Drug)', 'Mental Health and Disorders', 'Depression (Mental)', 'Medicine and Health', 'Vitamin D']"
"b'Trump, Obama Join Sport Greats Heaping Praise on Masters Winner Woods'",b'World leaders and some of the most decorated sports figures alike flooded social media on Sunday to congratulate American Tiger Woods after he clinched his fifth Masters title.',Reuters,News,https://www.nytimes.com/reuters/2019/04/14/sports/golf/14reuters-golf-masters-reaction.html,341,[],[]
"b'Trump, Obama Join Sport Greats Heaping Praise on Masters Winner Woods'",b'World leaders and some of the most decorated sports figures alike flooded social media on Sunday to congratulate American Tiger Woods after he clinched his fifth Masters title.',Reuters,News,https://www.nytimes.com/reuters/2019/04/14/sports/golf/14reuters-golf-masters-trump-obama.html,345,[],[]
"b""Twitter Buzz: The World Reacts to Woods' Fifth Masters Win""",b'Tiger Woods won the Masters and nearly stopped the Twitterverse in its tracks.',AP,News,https://www.nytimes.com/aponline/2019/04/14/sports/golf/ap-glf-masters-reactions.html,416,[],[]
"b'Actress Felicity Huffman, 13 Others to Plead Guilty in U.S. College Admissions Scandal'","b'Actress Felicity Huffman and 13 other people have agreed to plead guilty to participating in what prosecutors call the largest college admissions scam uncovered in U.S. history, federal prosecutors said on Monday.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/08/arts/08reuters-usa-education-cheating.html,421,[],[]
b'Art Collecting Is in His Blood',"b'One of Madrid\xe2\x80\x99s top museums carries Lorne Thyssen-Bornemisza\xe2\x80\x99s family name, and now his gallery of antiquities is making its full-fledged debut at Tefaf Maastricht.'",International New York Times,News,https://www.nytimes.com/2019/03/14/arts/lorne-thyssen-bornemisza-kallos-tefaf.html,955,['Maastricht (Netherlands)'],"['Art', 'Collectors and Collections', 'European Fine Art Fair']"
"b'Corrections: March 16, 2019'","b'Corrections appearing in print on Saturday, March 16, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/03/15/pageoneplus/corrections-march-16-2019.html,356,[],[]
"b'Corrections: January 22, 2019'","b'Corrections appearing in print on Tuesday, January 22, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/01/21/pageoneplus/corrections-january-22-2019.html,263,[],[]
b'Fed Cup Semifinal: Azarenka to Play Ash Barty in Singles',b'Samantha Stosur will open against Aryna Sabalenka of Belarus when singles play begins in a Fed Cup semifinal Saturday on hard courts at Pat Rafter Arena.',AP,News,https://www.nytimes.com/aponline/2019/04/18/sports/tennis/ap-ten-australia-belarus.html,205,[],[]
b'Andy Murray Loses at Australian Open but Won\xe2\x80\x99t Say It\xe2\x80\x99s All Over',"b'Murray said last week that he planned to retire at Wimbledon, or even sooner. But on Monday he left the door open to a return.'",The New York Times,News,https://www.nytimes.com/2019/01/14/sports/andy-murray-australian-open.html,969,[],"['Tennis', 'Australian Open (Tennis)']"
b'Dominant Nadal Makes Winning Start in Monte Carlo',"b'Rafa Nadal produced a claycourt masterclass to pick apart fellow Spaniard Roberto Bautista Agut 6-1 6-1, as the world number two began his Monte Carlo Masters title defense in stunning fashion on Wednesday.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/17/sports/tennis/17reuters-tennis-montecarlo.html,412,[],[]
"b""Shapovalov's Clay-Court Campaign Begins With 1st-Round Loss""","b""Denis Shapovalov's clay-court campaign got off to a poor start as he lost 5-7, 6-3, 6-1 to Jan-Lennard Struff in the first round of the Monte Carlo Masters on Monday.""",AP,News,https://www.nytimes.com/aponline/2019/04/15/sports/tennis/ap-ten-monte-carlo-masters-.html,343,[],[]
b'Djokovic Survives Kohlschreiber Scare in Monte Carlo',b'World number one Novak Djokovic took out his frustration on the racket in a scrappy performance but did enough to overcome German Philipp Kohlschreiber in a 6-3 4-6 6-4 win in the second round of the Monte Carlo Masters on Tuesday.',Reuters,News,https://www.nytimes.com/reuters/2019/04/16/sports/tennis/16reuters-tennis-montecarlo.html,294,[],[]
b'Djokovic Labors Into Monte Carlo 3rd Round With Scrappy Win',"b'Two-time champion Novak Djokovic struggled with his serve at times but reached the third round of the Monte Carlo Masters with a scrappy 6-3, 4-6, 6-4 win over Philipp Kohlschreiber on Tuesday.'",AP,News,https://www.nytimes.com/aponline/2019/04/16/sports/tennis/ap-ten-monte-carlo-masters.html,608,[],[]
"b'Nadal, Djokovic Ease Into Monte Carlo Quarter-Finals'",b'Champion Rafael Nadal and top-ranked Novak Djokovic turned in impressive displays to reach the Monte Carlo Masters quarter-finals on Thursday.',Reuters,News,https://www.nytimes.com/reuters/2019/04/18/sports/tennis/18reuters-tennis-montecarlo.html,476,[],[]
"b'Nadal, Djokovic Reach Quarterfinals at Monte Carlo Masters'","b""Defending champion Rafael Nadal and top-ranked Novak Djokovic eased into the Monte Carlo Masters quarterfinals on Thursday, remaining on course to meet in the final of the clay-court tournament they've long dominated.""",AP,News,https://www.nytimes.com/aponline/2019/04/18/sports/tennis/ap-ten-monte-carlo-masters.html,550,[],[]
b'Struff Upsets Birthday Boy Shapovalov in Monte Carlo Opener',b'Canadian Denis Shapovalov endured a birthday to forget as he suffered a 5-7 6-3 6-1 defeat to unseeded German Jan-Lennard Struff in the opening round of Monte Carlo Masters on Monday.',Reuters,News,https://www.nytimes.com/reuters/2019/04/15/sports/tennis/15reuters-tennis-montecarlo.html,471,[],[]
b'ATP Roundup: Paire Rallies Past Tsonga Into Marrakesh Final',"b'Frenchman Benoit Paire overcame a sluggish start to oust countryman and wild card Jo-Wilfried Tsonga 2-6, 6-4, 6-3 on Saturday, claiming a spot in the Grand Prix Hassan II final at Marrakesh, Morocco.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/13/sports/tennis/13reuters-tennis-tennis-roundup-men.html,320,[],[]
"b'WTA Roundup: Anisimova, Sharma Into Final at Bogota'","b'Sixth-seeded American Amanda Anisimova overcame a slow start to rally past Brazilian qualifier Beatriz Haddad Maia 4-6, 7-6 (2), 6-2 on Saturday and reach the Claro Open Colsanitas final in Bogota, Colombia.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/13/sports/tennis/13reuters-tennis-tennis-roundup.html,299,[],[]
b'Garin Tops Ruud to Give Chile First ATP Tour Title in 10 Years',"b""Christian Garin became the first Chilean to win an ATP Tour title in 10 years when he beat Norway's Casper Ruud 7-6(4) 4-6 6-3 at the U.S. Men's Clay Court Championship in Houston on Sunday.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/14/sports/tennis/14reuters-tennis-houston.html,251,[],[]
b'Nadal Opens Clay Season With Easy Win at Monte Carlo Masters',"b'Back on his favorite surface, Rafael Nadal showed no lingering effects of a recent injury as he breezed into the third round of the Monte Carlo Masters on Wednesday with a 6-1, 6-1 win against Roberto Bautista Agut.'",AP,News,https://www.nytimes.com/aponline/2019/04/17/sports/tennis/ap-ten-monte-carlo-masters.html,414,[],[]
b'Djokovic Eyes French Open Final Against Nadal as Clay Begins',"b'As Novak Djokovic begins his preparations for a fourth straight Grand Slam title, he likes to imagine beating Rafael Nadal in the French Open final.'",AP,News,https://www.nytimes.com/aponline/2019/04/14/sports/tennis/ap-ten-monte-carlo-masters.html,615,[],[]
b'Hercog Overcomes Swiatek to Seal Third Career Title in Lugano',b'Slovenian Polona Hercog overcame determined rookie Iga Swiatek 6-3 3-6 6-3 to win the Lugano Open on Sunday for her first title in seven years.',Reuters,News,https://www.nytimes.com/reuters/2019/04/14/sports/tennis/14reuters-tennis-lugano.html,192,[],[]
b'WTA Roundup: Anisimova Wins All-Teen Quarterfinal',"b'Sixth-seeded Amanda Anisimova won a quarterfinal battle of 17-year-olds, beating Maria Camila Osorio Serrano 6-2, 1-6, 6-3 in the Claro Open Colsanitas on Friday in Bogota, Colombia.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/12/sports/tennis/12reuters-tennis-roundup.html,211,[],[]
b'Serena Williams Could Face Top Seed Early at the Australian Open',"b'Williams, seeded 16th, may have a fourth-round match against top-seeded Simona Halep, or perhaps her sister Venus, in Melbourne.'",The New York Times,News,https://www.nytimes.com/2019/01/10/sports/australian-open-draw.html,801,[],"['Tennis', 'Australian Open (Tennis)']"
b'ATP Roundup: Three French Players in Semis in Morocco',"b'The French are dominating action at the Grand Prix Hassan II in Marrakesh, Morocco, where fourth seed Gilles Simon, Jo-Wilfried Tsonga and Benoit Paire were all winners in the quarterfinals Friday.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/13/sports/tennis/13reuters-tennis-roundup.html,316,[],[]
b'Garin Saves Five Match Points to Stun Chardy in Houston',"b""Chilean Christian Garin saved five match points to upset second seed Jeremy Chardy of France 3-6 7-6(4) 7-6(7) and advance to the quarter-finals of the U.S. Men's Clay Court Championship in Houston on Wednesday. """,Reuters,News,https://www.nytimes.com/reuters/2019/04/10/sports/tennis/10reuters-tennis-houston.html,255,[],[]
b'ATP Roundup: Paire Beats Defending Champ Andujar for Marrakesh Title',"b'Frenchman Benoit Paire beat three-time champion Spaniard Pablo Andujar 6-2, 6-3 on Sunday to win the Grand Prix Hassan II title on the clay courts at Marrakesh, Morocco.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/14/sports/tennis/14reuters-tennis-tennis-roundup.html,436,[],[]
b'Paire Coasts to Grand Prix Hassan II Final Victory Over Andujar',b'Frenchman Benoit Paire claimed a second career ATP singles title when he breezed past Spain&#8217;s Pablo Andujar 6-2 6-3 to lift the Grand Prix Hassan II in Marrakesh on Sunday.',Reuters,News,https://www.nytimes.com/reuters/2019/04/14/sports/tennis/14reuters-tennis-marrakech.html,143,[],[]
"b'Hercog Beats Swiatek in Lugano Final, End 7-Year Title Wait'","b'Winning her first title since 2012, Polona Hercog beat 17-year-old Iga Swiatek 6-3, 3-6, 6-3 in a rain-delayed Samsung Open final on Sunday.'",AP,News,https://www.nytimes.com/aponline/2019/04/14/sports/tennis/ap-ten-samsung-open.html,123,[],[]
"b""Van Uytvanck's Loss Extends Run of Different WTA Winners""",b'The season-long streak of having different winners at each WTA tour event will continue for another week after Alison Van Uytvanck lost in the second round of the Samsung Open on Wednesday.',AP,News,https://www.nytimes.com/aponline/2019/04/10/sports/tennis/ap-ten-samsung-open.html,134,[],[]
b'2-Time Houston Defending Champ Steve Johnson Upset by Galan',"b""Two-time defending champion Steve Johnson's nine-match winning streak at the U.S. Men's Clay Court Championship ended with a 6-3, 6-3 loss to 241st-ranked qualifier Daniel Elahi Galan of Colombia on Thursday.""",AP,News,https://www.nytimes.com/aponline/2019/04/11/sports/tennis/ap-ten-us-mens-clay-court.html,271,[],[]
"b""Ruud, Garin Advance to US Men's Clay Court Final""","b""Trying to become the first Norwegian champion in ATP World Tour history, Casper Ruud beat qualifier Daniel Elahi Galan of Colombia 7-5, 6-2 on Saturday to reach the U.S. Men's Clay Court Championship.""",AP,News,https://www.nytimes.com/aponline/2019/04/13/sports/tennis/ap-ten-us-mens-clay-court-.html,210,[],[]
b'WTA Roundup: Lucky Loser Upsets Top Seed in Bogota',"b'American Kristie Ahn, a lucky loser from qualifying, pulled off a stunning comeback Tuesday to upset top-seeded Jelena Ostapenko of Latvia in the first round of the Claro Open Colsanitas in Bogota, Colombia.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/10/sports/tennis/10reuters-tennis-roundup.html,201,[],[]
b'Wimbledon Junior Champion Swiatek Into Samsung Open Final',"b'Wimbledon junior champion Iga Swiatek advanced to her first WTA tour final by beating Kristyna Pliskova 6-0, 6-1 in the Samsung Open semifinals on Saturday.'",AP,News,https://www.nytimes.com/aponline/2019/04/13/sports/tennis/ap-ten-samsung-open.html,123,[],[]
"b""No Surprise in France's Fed Cup Team Against Romania""","b""Kristina Mladenovic, Caroline Garcia, Pauline Parmentier and Alize Cornet have been named in France's Fed Cup team for the semifinals against Romania.""",AP,News,https://www.nytimes.com/aponline/2019/04/09/sports/tennis/ap-ten-fed-cup-france.html,88,[],[]
b'WTA Roundup: Arruabarrena Continues Bogota Success',"b'Lara Arruabarrena, back at the site where she has reached three of her four career WTA finals, is headed to the quarterfinals of the Claro Open Colsanitas in Bogota, Colombia.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/11/sports/tennis/11reuters-tennis-tennis-roundup.html,253,[],[]
b'Muguruza Retains Monterrey Title as Injured Azarenka Retires',"b""Spain's Garbine Muguruza successfully defended her Monterrey Open title on Sunday when Victoria Azarenka retired injured from her first WTA singles final in three years. """,Reuters,News,https://www.nytimes.com/reuters/2019/04/07/sports/tennis/07reuters-tennis-monterrey.html,333,[],[]
b'Muguruza Retains Monterrey Title as Injured Azarenka Retires',"b""Spain's Garbine Muguruza successfully defended her Monterrey Open title on Sunday when Victoria Azarenka retired injured from her first WTA singles final in three years. """,Reuters,News,https://www.nytimes.com/reuters/2019/04/07/sports/tennis/07reuters-tennis-monterrey.html,333,[],[]
b'Keys Defeats Wozniacki for First Time to Claim Charleston Title',b'Madison Keys overpowered Caroline Wozniacki 7-6(5) 6-3 to win the Charleston Open and defeat the former world number one for the first time on Sunday.',Reuters,News,https://www.nytimes.com/reuters/2019/04/07/sports/tennis/07reuters-tennis-charleston.html,344,[],[]
"b'Stephens, Keys to Lead US Against Switzerland in Fed Cup'",b'Sloane Stephens and Madison Keys will lead the United States against Switzerland in the Fed Cup World Group playoffs at San Antonio.',AP,News,https://www.nytimes.com/aponline/2019/04/10/sports/tennis/ap-ten-fed-cup-us.html,139,[],[]
b'Kuznetsova Wins Comeback Match After 7 Months Out Injured',"b'Playing her first match in seven months, two-time Grand Slam champion Svetlana Kuznetsova beat sixth-seeded Ekaterina Alexandrova 3-6, 6-2, 7-6 (6) Monday in the first round of the Samsung Open.'",AP,News,https://www.nytimes.com/aponline/2019/04/09/sports/tennis/ap-ten-samsung-open.html,102,[],[]
b'Wozniacki Tops Metric to Gain Clay-Court Final in Charleston',"b'Caroline Wozniacki advanced to the Volvo Car Open final, Petra Metric of Croatia 6-3, 6-4 on Saturday.'",AP,News,https://www.nytimes.com/aponline/2019/04/09/sports/tennis/ap-ten-charleston.html,86,[],[]
b'WTA Roundup: Keys Stops Stephens in Charleston',"b""The stakes weren't nearly as high, but Madison Keys finally got a win against Sloane Stephens, who beat her in the 2017 U.S. Open final.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/06/sports/tennis/06reuters-tennis-tennis-roundup.html,273,[],[]
"b'Trump Returns This Weekend to Mar-a-Lago, His Gilded Comfort Zone'","b'In his Palm Beach cocoon, President Trump is in his most comfortable mode, friends and allies say: playing the host in front of an adoring crowd.'",The New York Times,News,https://www.nytimes.com/2019/01/31/us/politics/mar-a-lago-trump.html,1333,['Palm Beach (Fla)'],"['United States Politics and Government', 'Travel and Vacations']"
"b'What\xe2\x80\x99s Going On in This Picture? | Jan. 28, 2019'","b'Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.'",The New York Times,News,https://www.nytimes.com/2019/01/27/learning/whats-going-on-in-this-picture-jan-28-2019.html,309,[],[]
"b'Brexit, William Barr, Penguins: Your Tuesday Evening Briefing'",b'Here\xe2\x80\x99s what you need to know at the end of the day.',The New York Times,briefing,https://www.nytimes.com/2019/01/15/briefing/brexit-william-barr-penguins.html,1304,[],[]
b'Galliford to Review Faltering Construction Business as New CEO Gets to Work',"b'British builder Galliford Try announced on Tuesday it will review its core construction business, weeks after it installed a new CEO and causing a profit warning that sent its shares down 20 percent. '",Reuters,News,https://www.nytimes.com/reuters/2019/04/16/business/16reuters-galliford-review.html,530,[],[]
b'What to Cook Tonight',"b'Make David Tanis\xe2\x80\x99s spring vegetable stew, Melissa Clark\xe2\x80\x99s cheesy polenta with crispy leeks, or freestyle rice and beans.'",The New York Times,News,https://www.nytimes.com/2019/03/27/dining/what-to-cook-tonight.html,492,[],['Cooking and Cookbooks']
b'Brunei Hotel Boycott Gathers Steam as Anti-Gay Law Goes Into Effect',b'George Clooney and Ellen DeGeneres are among those who have called for the boycott over a new law that will punish gay people in Brunei with death by stoning.',The New York Times,News,https://www.nytimes.com/2019/04/03/world/asia/brunei-hotel-boycotts.html,604,['Brunei'],"['Shariah (Islamic Law)', 'Boycotts']"
